,Conditions,DateUTC,Dew PointF,Events,Gust SpeedMPH,Humidity,PrecipitationIn,Sea Level PressureIn,TemperatureF,TimeMDT,TimeMST,VisibilityMPH,Wind Direction,Wind SpeedMPH,WindDirDegrees,City,State,Zip
20,Fog,2016-01-07 14:15:00,33.8,Fog,-,100,N/A,29.80,33.8,,7:15 AM,0.5,NW,3.5,310,Boise,Idaho,83701
21,Fog,2016-01-07 14:25:00,33.8,Fog,-,100,N/A,29.80,33.8,,7:25 AM,0.5,WNW,5.8,300,Boise,Idaho,83701
22,Fog,2016-01-07 14:38:00,33.8,Fog,-,100,N/A,29.80,33.8,,7:38 AM,0.2,NW,5.8,310,Boise,Idaho,83701
23,Fog,2016-01-07 14:53:00,33.1,Fog,-,100,N/A,29.85,33.1,,7:53 AM,0.2,WNW,6.9,300,Boise,Idaho,83701
24,Fog,2016-01-07 15:02:00,33.8,Fog,-,100,N/A,29.81,33.8,,8:02 AM,0.5,WNW,8.1,300,Boise,Idaho,83701
25,Fog,2016-01-07 15:12:00,33.8,Fog,-,100,N/A,29.81,33.8,,8:12 AM,0.2,WNW,8.1,300,Boise,Idaho,83701
26,Fog,2016-01-07 15:19:00,33.8,Fog,-,100,N/A,29.81,33.8,,8:19 AM,0.5,NW,5.8,310,Boise,Idaho,83701
27,Fog,2016-01-07 15:45:00,33.8,Fog,-,100,N/A,29.82,33.8,,8:45 AM,0.2,WNW,3.5,290,Boise,Idaho,83701
28,Fog,2016-01-07 15:53:00,33.1,Fog,-,100,N/A,29.86,33.1,,8:53 AM,0.2,WNW,3.5,290,Boise,Idaho,83701
29,Fog,2016-01-07 16:53:00,33.1,Fog,-,100,N/A,29.87,33.1,,9:53 AM,0.2,NW,6.9,310,Boise,Idaho,83701
30,Overcast,2016-01-07 17:10:00,33.8,,-,100,N/A,29.84,33.8,,10:10 AM,0.2,NW,5.8,310,Boise,Idaho,83701
31,Overcast,2016-01-07 17:21:00,33.8,,-,100,N/A,29.84,33.8,,10:21 AM,0.2,NW,4.6,310,Boise,Idaho,83701
32,Overcast,2016-01-07 17:53:00,33.1,,-,100,N/A,29.89,33.1,,10:53 AM,0.5,WNW,8.1,300,Boise,Idaho,83701
33,Overcast,2016-01-07 18:00:00,33.8,,-,100,N/A,29.85,33.8,,11:00 AM,1.5,NW,8.1,310,Boise,Idaho,83701
34,Overcast,2016-01-07 18:18:00,33.8,,-,100,N/A,29.86,33.8,,11:18 AM,10.0,WNW,8.1,300,Boise,Idaho,83701
35,Overcast,2016-01-07 18:27:00,33.8,,-,100,N/A,29.86,33.8,,11:27 AM,10.0,WNW,9.2,300,Boise,Idaho,83701
36,Overcast,2016-01-07 18:53:00,32.0,,-,92,N/A,29.90,34.0,,11:53 AM,10.0,NW,9.2,320,Boise,Idaho,83701
37,Overcast,2016-01-07 19:25:00,32.0,,-,87,N/A,29.85,35.6,,12:25 PM,10.0,NW,6.9,310,Boise,Idaho,83701
38,Overcast,2016-01-07 19:53:00,32.0,,-,89,N/A,29.89,35.1,,12:53 PM,10.0,NNW,10.4,330,Boise,Idaho,83701
39,Overcast,2016-01-07 20:53:00,32.0,,-,92,N/A,29.88,34.0,,1:53 PM,10.0,NNW,10.4,330,Boise,Idaho,83701
40,Overcast,2016-01-07 21:53:00,32.0,,-,89,N/A,29.89,35.1,,2:53 PM,10.0,North,9.2,350,Boise,Idaho,83701
41,Overcast,2016-01-07 22:11:00,33.8,,-,93,N/A,29.85,35.6,,3:11 PM,10.0,North,6.9,350,Boise,Idaho,83701
42,Overcast,2016-01-07 22:48:00,33.8,,-,93,N/A,29.85,35.6,,3:48 PM,10.0,NW,9.2,320,Boise,Idaho,83701
43,Overcast,2016-01-07 22:53:00,33.1,,-,89,N/A,29.89,36.0,,3:53 PM,10.0,NNW,10.4,340,Boise,Idaho,83701
44,Overcast,2016-01-07 23:53:00,33.1,,-,89,N/A,29.90,36.0,,4:53 PM,10.0,WNW,6.9,300,Boise,Idaho,83701
45,Overcast,2016-01-08 00:05:00,33.8,,-,93,N/A,29.86,35.6,,5:05 PM,10.0,WNW,8.1,300,Boise,Idaho,83701
46,Overcast,2016-01-08 00:53:00,32.0,,-,89,N/A,29.91,35.1,,5:53 PM,10.0,West,8.1,280,Boise,Idaho,83701
47,Overcast,2016-01-08 01:53:00,32.0,,-,89,N/A,29.93,35.1,,6:53 PM,10.0,NW,5.8,320,Boise,Idaho,83701
48,Mostly Cloudy,2016-01-08 02:53:00,32.0,,-,92,N/A,29.93,34.0,,7:53 PM,10.0,North,4.6,360,Boise,Idaho,83701
49,Partly Cloudy,2016-01-08 03:53:00,30.9,,-,96,N/A,29.94,32.0,,8:53 PM,9.0,WNW,4.6,300,Boise,Idaho,83701
50,Mostly Cloudy,2016-01-08 04:41:00,30.2,,-,93,N/A,29.90,32.0,,9:41 PM,8.0,NW,5.8,310,Boise,Idaho,83701
51,Overcast,2016-01-08 04:53:00,30.9,,-,92,N/A,29.95,33.1,,9:53 PM,8.0,WNW,5.8,300,Boise,Idaho,83701
52,Scattered Clouds,2016-01-08 05:21:00,30.2,,-,87,N/A,29.90,33.8,,10:21 PM,10.0,NW,6.9,320,Boise,Idaho,83701
53,Clear,2016-01-08 05:53:00,30.9,,-,92,N/A,29.95,33.1,,10:53 PM,10.0,NW,6.9,310,Boise,Idaho,83701
54,Clear,2016-01-08 06:53:00,30.9,,-,96,N/A,29.96,32.0,,11:53 PM,10.0,WNW,5.8,300,Boise,Idaho,83701
0,Clear,2016-01-08 07:53:00,30.0,,-,96,N/A,29.96,30.9,,12:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
1,Clear,2016-01-08 08:53:00,28.0,,-,96,N/A,29.97,28.9,,1:53 AM,7.0,Calm,Calm,0,Boise,Idaho,83701
2,Clear,2016-01-08 09:53:00,26.1,,-,96,N/A,29.98,27.0,,2:53 AM,7.0,Calm,Calm,0,Boise,Idaho,83701
3,Clear,2016-01-08 10:53:00,25.0,,-,96,N/A,29.99,26.1,,3:53 AM,5.0,Calm,Calm,0,Boise,Idaho,83701
4,Partly Cloudy,2016-01-08 10:57:00,24.8,,-,93,N/A,29.94,26.6,,3:57 AM,1.8,Calm,Calm,0,Boise,Idaho,83701
5,Mist,2016-01-08 11:00:00,24.8,,-,93,N/A,29.94,26.6,,4:00 AM,1.0,Calm,Calm,0,Boise,Idaho,83701
6,Mist,2016-01-08 11:08:00,24.8,,-,93,N/A,29.94,26.6,,4:08 AM,0.8,SSW,3.5,200,Boise,Idaho,83701
7,Scattered Clouds,2016-01-08 11:36:00,24.8,,-,93,N/A,29.94,26.6,,4:36 AM,1.2,Calm,Calm,0,Boise,Idaho,83701
8,Scattered Clouds,2016-01-08 11:39:00,24.8,,-,93,N/A,29.94,26.6,,4:39 AM,2.0,Calm,Calm,0,Boise,Idaho,83701
9,Clear,2016-01-08 11:53:00,25.0,,-,96,N/A,29.99,26.1,,4:53 AM,5.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-01-08 12:53:00,24.1,,-,96,N/A,30.01,25.0,,5:53 AM,6.0,Calm,Calm,0,Boise,Idaho,83701
11,Scattered Clouds,2016-01-08 13:15:00,24.8,,-,100,N/A,29.95,24.8,,6:15 AM,6.0,Calm,Calm,0,Boise,Idaho,83701
12,Mostly Cloudy,2016-01-08 13:20:00,24.8,,-,100,N/A,29.95,24.8,,6:20 AM,2.0,Calm,Calm,0,Boise,Idaho,83701
13,Overcast,2016-01-08 13:32:00,24.8,,-,100,N/A,29.95,24.8,,6:32 AM,1.2,Calm,Calm,0,Boise,Idaho,83701
14,Mist,2016-01-08 13:35:00,24.8,,-,100,N/A,29.95,24.8,,6:35 AM,0.5,Calm,Calm,0,Boise,Idaho,83701
15,Light Freezing Fog,2016-01-08 13:53:00,25.0,Fog,-,96,N/A,30.01,26.1,,6:53 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
16,Light Freezing Fog,2016-01-08 14:28:00,26.6,Fog,-,100,N/A,29.97,26.6,,7:28 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
17,Light Freezing Fog,2016-01-08 14:50:00,26.6,Fog,-,100,N/A,29.98,26.6,,7:50 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
18,Light Freezing Fog,2016-01-08 14:53:00,26.1,Fog,-,100,N/A,30.04,26.1,,7:53 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
19,Light Freezing Fog,2016-01-08 15:32:00,26.6,Fog,-,100,N/A,29.99,26.6,,8:32 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
20,Light Freezing Fog,2016-01-08 15:46:00,26.6,Fog,-,100,N/A,29.99,26.6,,8:46 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
21,Light Freezing Fog,2016-01-08 15:53:00,26.1,Fog,-,100,N/A,30.05,26.1,,8:53 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
22,Mist,2016-01-08 16:20:00,26.6,,-,100,N/A,30.00,26.6,,9:20 AM,0.8,SSW,3.5,200,Boise,Idaho,83701
23,Mostly Cloudy,2016-01-08 16:25:00,26.6,,-,100,N/A,30.00,26.6,,9:25 AM,1.5,South,3.5,190,Boise,Idaho,83701
24,Mostly Cloudy,2016-01-08 16:30:00,26.6,,-,100,N/A,30.00,26.6,,9:30 AM,3.0,South,3.5,190,Boise,Idaho,83701
25,Scattered Clouds,2016-01-08 16:41:00,26.6,,-,93,N/A,30.01,28.4,,9:41 AM,5.0,Calm,Calm,0,Boise,Idaho,83701
26,Clear,2016-01-08 16:53:00,28.9,,-,100,N/A,30.07,28.9,,9:53 AM,9.0,Calm,Calm,0,Boise,Idaho,83701
27,Clear,2016-01-08 17:53:00,30.0,,-,92,N/A,30.07,32.0,,10:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
28,Clear,2016-01-08 18:53:00,30.9,,-,85,N/A,30.06,35.1,,11:53 AM,10.0,NW,8.1,310,Boise,Idaho,83701
29,Clear,2016-01-08 19:53:00,32.0,,-,76,N/A,30.05,39.0,,12:53 PM,10.0,NW,6.9,310,Boise,Idaho,83701
30,Partly Cloudy,2016-01-08 20:53:00,32.0,,-,76,N/A,30.05,39.0,,1:53 PM,10.0,WNW,10.4,300,Boise,Idaho,83701
31,Clear,2016-01-08 21:53:00,30.9,,-,70,N/A,30.06,39.9,,2:53 PM,10.0,NW,9.2,320,Boise,Idaho,83701
32,Clear,2016-01-08 22:53:00,30.9,,-,70,N/A,30.07,39.9,,3:53 PM,10.0,NW,8.1,310,Boise,Idaho,83701
33,Clear,2016-01-08 23:53:00,30.0,,-,73,N/A,30.09,37.9,,4:53 PM,10.0,WNW,5.8,290,Boise,Idaho,83701
34,Clear,2016-01-09 00:53:00,28.0,,-,73,N/A,30.11,36.0,,5:53 PM,10.0,NW,4.6,320,Boise,Idaho,83701
35,Clear,2016-01-09 01:53:00,28.9,,-,82,N/A,30.12,34.0,,6:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
36,Partly Cloudy,2016-01-09 02:53:00,28.0,,-,85,N/A,30.13,32.0,,7:53 PM,10.0,South,3.5,190,Boise,Idaho,83701
37,Clear,2016-01-09 03:53:00,27.0,,-,85,N/A,30.14,30.9,,8:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
38,Clear,2016-01-09 04:53:00,26.1,,-,92,N/A,30.14,28.0,,9:53 PM,10.0,SE,3.5,140,Boise,Idaho,83701
39,Clear,2016-01-09 05:53:00,26.1,,-,89,N/A,30.14,28.9,,10:53 PM,10.0,SE,6.9,130,Boise,Idaho,83701
40,Clear,2016-01-09 06:53:00,26.1,,-,89,N/A,30.15,28.9,,11:53 PM,10.0,ESE,8.1,120,Boise,Idaho,83701
0,Clear,2016-01-09 07:53:00,25.0,,-,85,N/A,30.14,28.9,,12:53 AM,10.0,SE,8.1,130,Boise,Idaho,83701
1,Partly Cloudy,2016-01-09 08:53:00,25.0,,-,88,N/A,30.14,28.0,,1:53 AM,10.0,SE,8.1,130,Boise,Idaho,83701
2,Scattered Clouds,2016-01-09 09:53:00,24.1,,-,85,N/A,30.14,28.0,,2:53 AM,10.0,SE,10.4,130,Boise,Idaho,83701
3,Overcast,2016-01-09 10:53:00,25.0,,-,82,N/A,30.14,30.0,,3:53 AM,10.0,SE,8.1,130,Boise,Idaho,83701
4,Overcast,2016-01-09 11:53:00,24.1,,-,82,N/A,30.14,28.9,,4:53 AM,10.0,SE,8.1,130,Boise,Idaho,83701
5,Mostly Cloudy,2016-01-09 12:53:00,24.1,,-,82,N/A,30.15,28.9,,5:53 AM,10.0,ESE,6.9,120,Boise,Idaho,83701
6,Overcast,2016-01-09 13:53:00,25.0,,-,85,N/A,30.17,28.9,,6:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
7,Mostly Cloudy,2016-01-09 14:53:00,24.1,,-,82,N/A,30.18,28.9,,7:53 AM,10.0,ESE,6.9,120,Boise,Idaho,83701
8,Overcast,2016-01-09 15:53:00,24.1,,-,82,N/A,30.19,28.9,,8:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
9,Overcast,2016-01-09 16:53:00,25.0,,-,82,N/A,30.22,30.0,,9:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Mostly Cloudy,2016-01-09 17:53:00,27.0,,-,78,N/A,30.23,33.1,,10:53 AM,10.0,ENE,4.6,70,Boise,Idaho,83701
11,Clear,2016-01-09 18:53:00,27.0,,-,72,N/A,30.21,35.1,,11:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
12,Clear,2016-01-09 19:53:00,28.9,,-,67,N/A,30.18,39.0,,12:53 PM,10.0,ESE,4.6,120,Boise,Idaho,83701
13,Clear,2016-01-09 20:53:00,30.0,,-,68,N/A,30.17,39.9,,1:53 PM,10.0,SSE,4.6,150,Boise,Idaho,83701
14,Clear,2016-01-09 21:53:00,28.0,,-,63,N/A,30.16,39.9,,2:53 PM,10.0,South,5.8,190,Boise,Idaho,83701
15,Clear,2016-01-09 22:53:00,27.0,,-,57,N/A,30.16,41.0,,3:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
16,Clear,2016-01-09 23:53:00,30.9,,-,82,N/A,30.19,36.0,,4:53 PM,10.0,West,5.8,280,Boise,Idaho,83701
17,Clear,2016-01-10 00:53:00,30.0,,-,89,N/A,30.21,33.1,,5:53 PM,10.0,WNW,4.6,290,Boise,Idaho,83701
18,Clear,2016-01-10 01:53:00,28.9,,-,96,N/A,30.21,30.0,,6:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
19,Scattered Clouds,2016-01-10 02:53:00,28.0,,-,92,N/A,30.23,30.0,,7:53 PM,7.0,Calm,Calm,0,Boise,Idaho,83701
20,Partly Cloudy,2016-01-10 03:53:00,27.0,,-,96,N/A,30.25,28.0,,8:53 PM,8.0,Calm,Calm,0,Boise,Idaho,83701
21,Clear,2016-01-10 04:53:00,26.1,,-,96,N/A,30.25,27.0,,9:53 PM,9.0,SSE,3.5,160,Boise,Idaho,83701
22,Clear,2016-01-10 05:53:00,24.1,,-,92,N/A,30.26,26.1,,10:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
23,Clear,2016-01-10 06:53:00,24.1,,-,92,N/A,30.27,26.1,,11:53 PM,6.0,Calm,Calm,0,Boise,Idaho,83701
0,Scattered Clouds,2016-01-10 07:18:00,24.8,,-,93,N/A,30.21,26.6,,12:18 AM,6.0,Calm,Calm,0,Boise,Idaho,83701
1,Mostly Cloudy,2016-01-10 07:31:00,23.0,,-,93,N/A,30.21,24.8,,12:31 AM,2.0,Calm,Calm,0,Boise,Idaho,83701
2,Overcast,2016-01-10 07:49:00,24.8,,-,93,N/A,30.22,26.6,,12:49 AM,0.5,Calm,Calm,0,Boise,Idaho,83701
3,Overcast,2016-01-10 07:53:00,26.1,,-,96,N/A,30.27,27.0,,12:53 AM,0.5,Calm,Calm,0,Boise,Idaho,83701
4,Light Freezing Fog,2016-01-10 08:11:00,26.6,Fog,-,100,N/A,30.22,26.6,,1:11 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
5,Mist,2016-01-10 08:36:00,26.6,,-,100,N/A,30.22,26.6,,1:36 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
6,Overcast,2016-01-10 08:44:00,24.8,,-,93,N/A,30.22,26.6,,1:44 AM,0.2,SSW,3.5,200,Boise,Idaho,83701
7,Overcast,2016-01-10 08:53:00,23.0,,-,92,N/A,30.28,25.0,,1:53 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
8,Light Freezing Fog,2016-01-10 09:03:00,24.8,Fog,-,93,N/A,30.22,26.6,,2:03 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
9,Light Freezing Fog,2016-01-10 09:41:00,23.0,Fog,-,93,N/A,30.23,24.8,,2:41 AM,0.2,Calm,Calm,0,Boise,Idaho,83701
10,Mist,2016-01-10 09:48:00,23.0,,-,93,N/A,30.24,24.8,,2:48 AM,0.8,Calm,Calm,0,Boise,Idaho,83701
11,Mostly Cloudy,2016-01-10 09:53:00,21.9,,-,91,N/A,30.30,24.1,,2:53 AM,2.5,Calm,Calm,0,Boise,Idaho,83701
12,Scattered Clouds,2016-01-10 09:57:00,21.2,,-,86,N/A,30.24,24.8,,2:57 AM,7.0,Calm,Calm,0,Boise,Idaho,83701
13,Clear,2016-01-10 10:53:00,19.9,,-,88,N/A,30.30,23.0,,3:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
14,Mostly Cloudy,2016-01-10 11:48:00,21.2,,-,100,N/A,30.26,21.2,,4:48 AM,8.0,Calm,Calm,0,Boise,Idaho,83701
15,Mostly Cloudy,2016-01-10 11:53:00,21.0,,-,92,N/A,30.32,23.0,,4:53 AM,8.0,Calm,Calm,0,Boise,Idaho,83701
16,Overcast,2016-01-10 12:53:00,21.9,,-,88,N/A,30.33,25.0,,5:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
17,Overcast,2016-01-10 13:53:00,23.0,,-,92,N/A,30.36,25.0,,6:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
18,Overcast,2016-01-10 14:53:00,21.0,,-,85,N/A,30.37,25.0,,7:53 AM,10.0,SE,5.8,140,Boise,Idaho,83701
19,Overcast,2016-01-10 15:49:00,19.4,,-,80,N/A,30.31,24.8,,8:49 AM,10.0,SE,9.2,140,Boise,Idaho,83701
20,Overcast,2016-01-10 15:53:00,19.9,,-,78,N/A,30.40,26.1,,8:53 AM,10.0,SE,9.2,140,Boise,Idaho,83701
21,Overcast,2016-01-10 16:53:00,19.9,,-,78,N/A,30.41,26.1,,9:53 AM,10.0,SE,9.2,140,Boise,Idaho,83701
22,Overcast,2016-01-10 17:19:00,21.2,,-,80,N/A,30.34,26.6,,10:19 AM,10.0,SE,6.9,140,Boise,Idaho,83701
23,Overcast,2016-01-10 17:53:00,21.0,,-,75,N/A,30.42,28.0,,10:53 AM,10.0,SSE,5.8,150,Boise,Idaho,83701
24,Overcast,2016-01-10 18:53:00,21.0,,-,72,N/A,30.42,28.9,,11:53 AM,10.0,SSE,5.8,150,Boise,Idaho,83701
25,Overcast,2016-01-10 19:53:00,24.1,,-,76,N/A,30.42,30.9,,12:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
26,Overcast,2016-01-10 20:53:00,26.1,,-,82,N/A,30.41,30.9,,1:53 PM,10.0,Calm,Calm,0,Boise,Idaho,83701
27,Overcast,2016-01-10 21:53:00,26.1,,-,79,N/A,30.41,32.0,,2:53 PM,10.0,WNW,3.5,290,Boise,Idaho,83701
28,Overcast,2016-01-10 22:53:00,27.0,,-,78,N/A,30.41,33.1,,3:53 PM,10.0,WNW,3.5,300,Boise,Idaho,83701
29,Scattered Clouds,2016-01-10 23:42:00,26.6,,-,75,N/A,30.35,33.8,,4:42 PM,10.0,NNE,6.9,20,Boise,Idaho,83701
30,Clear,2016-01-10 23:53:00,26.1,,-,79,N/A,30.43,32.0,,4:53 PM,10.0,North,4.6,350,Boise,Idaho,83701
31,Clear,2016-01-11 00:53:00,26.1,,-,82,N/A,30.45,30.9,,5:53 PM,10.0,West,3.5,280,Boise,Idaho,83701
32,Clear,2016-01-11 01:53:00,25.0,,-,88,N/A,30.44,28.0,,6:53 PM,8.0,Calm,Calm,0,Boise,Idaho,83701
33,Clear,2016-01-11 02:53:00,25.0,,-,92,N/A,30.45,27.0,,7:53 PM,8.0,Calm,Calm,0,Boise,Idaho,83701
34,Clear,2016-01-11 03:53:00,25.0,,-,92,N/A,30.44,27.0,,8:53 PM,8.0,East,3.5,100,Boise,Idaho,83701
35,Mostly Cloudy,2016-01-11 04:10:00,24.8,,-,93,N/A,30.36,26.6,,9:10 PM,9.0,ESE,5.8,110,Boise,Idaho,83701
36,Overcast,2016-01-11 04:53:00,25.0,,-,88,N/A,30.46,28.0,,9:53 PM,10.0,SE,4.6,140,Boise,Idaho,83701
37,Overcast,2016-01-11 05:53:00,21.9,,-,81,N/A,30.46,27.0,,10:53 PM,10.0,SE,5.8,140,Boise,Idaho,83701
38,Overcast,2016-01-11 06:53:00,21.9,,-,81,N/A,30.46,27.0,,11:53 PM,10.0,East,4.6,100,Boise,Idaho,83701
0,Overcast,2016-01-11 07:53:00,21.0,,-,78,N/A,30.46,27.0,,12:53 AM,10.0,ESE,3.5,110,Boise,Idaho,83701
1,Overcast,2016-01-11 08:53:00,21.0,,-,81,N/A,30.47,26.1,,1:53 AM,10.0,SE,6.9,130,Boise,Idaho,83701
2,Overcast,2016-01-11 09:53:00,19.9,,-,78,N/A,30.48,26.1,,2:53 AM,10.0,SE,8.1,130,Boise,Idaho,83701
3,Overcast,2016-01-11 10:53:00,18.0,,-,75,N/A,30.48,25.0,,3:53 AM,10.0,SE,6.9,130,Boise,Idaho,83701
4,Overcast,2016-01-11 11:53:00,17.1,,-,72,N/A,30.48,25.0,,4:53 AM,10.0,ESE,9.2,110,Boise,Idaho,83701
5,Mostly Cloudy,2016-01-11 12:53:00,17.1,,-,72,N/A,30.48,25.0,,5:53 AM,10.0,ESE,9.2,120,Boise,Idaho,83701
6,Overcast,2016-01-11 13:53:00,16.0,,-,71,N/A,30.51,24.1,,6:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
7,Mostly Cloudy,2016-01-11 14:53:00,15.1,,-,72,N/A,30.50,23.0,,7:53 AM,10.0,SE,10.4,130,Boise,Idaho,83701
8,Scattered Clouds,2016-01-11 15:11:00,15.8,,-,80,N/A,30.41,21.2,,8:11 AM,10.0,SE,11.5,130,Boise,Idaho,83701
9,Mostly Cloudy,2016-01-11 15:38:00,15.8,,-,74,N/A,30.42,23.0,,8:38 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
10,Overcast,2016-01-11 15:53:00,16.0,,-,71,N/A,30.51,24.1,,8:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
11,Overcast,2016-01-11 16:53:00,17.1,,-,69,N/A,30.52,26.1,,9:53 AM,10.0,ESE,5.8,120,Boise,Idaho,83701
12,Overcast,2016-01-11 17:53:00,19.0,,-,72,N/A,30.53,27.0,,10:53 AM,10.0,ESE,10.4,120,Boise,Idaho,83701
13,Overcast,2016-01-11 18:53:00,21.0,,-,69,N/A,30.51,30.0,,11:53 AM,10.0,ESE,8.1,110,Boise,Idaho,83701
14,Overcast,2016-01-11 19:53:00,21.0,,-,69,N/A,30.50,30.0,,12:53 PM,10.0,ESE,9.2,110,Boise,Idaho,83701
15,Overcast,2016-01-11 20:53:00,21.9,,-,66,N/A,30.47,32.0,,1:53 PM,10.0,East,8.1,100,Boise,Idaho,83701
16,Overcast,2016-01-11 21:53:00,21.9,,-,66,N/A,30.47,32.0,,2:53 PM,10.0,ESE,8.1,110,Boise,Idaho,83701
17,Overcast,2016-01-11 22:53:00,23.0,,-,66,N/A,30.48,33.1,,3:53 PM,10.0,ESE,5.8,110,Boise,Idaho,83701
18,Mostly Cloudy,2016-01-11 23:24:00,23.0,,-,69,N/A,30.41,32.0,,4:24 PM,10.0,ESE,4.6,110,Boise,Idaho,83701
19,Mostly Cloudy,2016-01-11 23:53:00,23.0,,-,69,N/A,30.49,32.0,,4:53 PM,10.0,ESE,5.8,110,Boise,Idaho,83701
20,Overcast,2016-01-12 00:53:00,23.0,,-,69,N/A,30.48,32.0,,5:53 PM,10.0,ESE,9.2,120,Boise,Idaho,83701
21,Overcast,2016-01-12 01:53:00,21.9,,-,66,N/A,30.48,32.0,,6:53 PM,10.0,ESE,10.4,120,Boise,Idaho,83701
22,Overcast,2016-01-12 02:53:00,21.0,,-,67,N/A,30.49,30.9,,7:53 PM,10.0,SE,8.1,130,Boise,Idaho,83701
23,Clear,2016-01-12 03:53:00,21.0,,-,72,N/A,30.50,28.9,,8:53 PM,10.0,SE,6.9,140,Boise,Idaho,83701
24,Overcast,2016-01-12 04:53:00,21.0,,-,72,N/A,30.50,28.9,,9:53 PM,10.0,SE,5.8,140,Boise,Idaho,83701
25,Overcast,2016-01-12 05:53:00,21.9,,-,75,N/A,30.50,28.9,,10:53 PM,10.0,SE,6.9,130,Boise,Idaho,83701
26,Overcast,2016-01-12 06:53:00,21.9,,-,75,N/A,30.51,28.9,,11:53 PM,10.0,SE,6.9,140,Boise,Idaho,83701
0,Partly Cloudy,2016-01-12 07:53:00,21.0,,-,72,N/A,30.49,28.9,,12:53 AM,10.0,SSE,9.2,150,Boise,Idaho,83701
1,Clear,2016-01-12 08:53:00,21.0,,-,72,N/A,30.49,28.9,,1:53 AM,10.0,SSE,9.2,150,Boise,Idaho,83701
2,Clear,2016-01-12 09:53:00,21.0,,-,75,N/A,30.48,28.0,,2:53 AM,10.0,SE,8.1,140,Boise,Idaho,83701
3,Clear,2016-01-12 10:53:00,21.0,,-,78,N/A,30.46,27.0,,3:53 AM,10.0,SE,10.4,140,Boise,Idaho,83701
4,Clear,2016-01-12 11:53:00,19.9,,-,75,N/A,30.45,27.0,,4:53 AM,10.0,SSE,11.5,150,Boise,Idaho,83701
5,Clear,2016-01-12 12:53:00,19.9,,-,78,N/A,30.46,26.1,,5:53 AM,10.0,East,4.6,100,Boise,Idaho,83701
6,Partly Cloudy,2016-01-12 13:53:00,19.0,,-,78,N/A,30.46,25.0,,6:53 AM,10.0,South,4.6,190,Boise,Idaho,83701
7,Clear,2016-01-12 14:53:00,19.0,,-,81,N/A,30.45,24.1,,7:53 AM,10.0,SSE,4.6,160,Boise,Idaho,83701
8,Clear,2016-01-12 15:53:00,19.9,,-,78,N/A,30.46,26.1,,8:53 AM,10.0,SE,4.6,130,Boise,Idaho,83701
9,Clear,2016-01-12 16:53:00,21.0,,-,81,N/A,30.46,26.1,,9:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
10,Clear,2016-01-12 17:53:00,21.9,,-,78,N/A,30.45,28.0,,10:53 AM,10.0,Calm,Calm,0,Boise,Idaho,83701
11,Clear,2016-01-12 18:53:00,24.1,,-,70,N/A,30.40,33.1,,11:53 AM,10.0,SE,10.4,140,Boise,Idaho,83701
12,Clear,2016-01-12 19:53:00,24.1,,-,62,N/A,30.36,36.0,,12:53 PM,10.0,ESE,9.2,120,Boise,Idaho,83701
13,Clear,2016-01-12 20:53:00,25.0,,-,57,N/A,30.32,39.0,,1:53 PM,10.0,SE,8.1,140,Boise,Idaho,83701
14,Clear,2016-01-12 21:53:00,24.1,,-,57,N/A,30.31,37.9,,2:53 PM,10.0,SE,15.0,140,Boise,Idaho,83701
15,Mostly Cloudy,2016-01-12 22:53:00,25.0,,-,57,N/A,30.30,39.0,,3:53 PM,10.0,SSE,13.8,150,Boise,Idaho,83701
16,Clear,2016-01-12 23:53:00,25.0,,-,62,N/A,30.28,37.0,,4:53 PM,10.0,SSE,11.5,150,Boise,Idaho,83701
